tipo;uri;parent_uri;fecha;usuario;id_anonimo;contenido;likes;reposts;replies;media_path;idioma_ia;relevancia_ia;seguidores;texto_citado
POST;at://did:plc:4fmzfhdft6wyi432jjtzunuo/app.bsky.feed.post/3mk5hfhtmq42s;at://did:plc:4fmzfhdft6wyi432jjtzunuo/app.bsky.feed.post/3mk5hfhtmq42s;2026-04-23T07:10:10.000Z;luk.eurosky.social;C427F44B3680C1B1;Mais qu’ils sont nuuuls;0;0;1;;Desconocido;SI;368;
COMENTARIO;at://did:plc:4fmzfhdft6wyi432jjtzunuo/app.bsky.feed.post/3mkiopnrbjs2c;at://did:plc:4fmzfhdft6wyi432jjtzunuo/app.bsky.feed.post/3mk5hfhtmq42s;2026-04-27T18:20:26.988Z;luk.eurosky.social;C427F44B3680C1B1;Mais qu'il est nuuuuuuuul bsky.app/profile/kunt...;0;0;0;;Desconocido;SI;;
POST;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk5ggixqxk2p;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk5ggixqxk2p;2026-04-23T06:52:52.910Z;pvdp.eurosky.social;802FAB19B711C74D;Rosalia was gisteravond heel erg goed in vorm. Onvermoeibaar, vrolijk, sterk, lief, scherp. Haar stem beter dan ooit, en de productie smaakvol en precies groots genoeg om soms nog intiem te kunnen zijn. Sommige theaterstukjes duurden wel te lang, en groot nadeel was de enorme golden circle die 1/2;2;0;1;;Desconocido;SI;650;
COMENTARIO;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk5ggiy6n22p;at://did:plc:pkufrosc24silyqi2wctxpdi/app.bsky.feed.post/3mk5ggixqxk2p;2026-04-23T06:52:52.911Z;pvdp.eurosky.social;802FAB19B711C74D;veel ruimte van de zaal afhakte. En ook het orkest stond midden in de zaal, waardoor het nog krapper was. Ik heb zeldzaam ongemakkelijk gestaan in de Ziggo Dome. Dat orkest heb ik overigens ook nooit gezien, kwam er pas na vier songs achter dat het er was. Net niet lekker uitgedacht.;0;0;1;;Desconocido;SI;;
POST;at://did:plc:64ax4jkfua4kiumvrmmnmobj/app.bsky.feed.post/3mk5g6ozcrc2v;at://did:plc:64ax4jkfua4kiumvrmmnmobj/app.bsky.feed.post/3mk5g6ozcrc2v;2026-04-23T06:48:30.817Z;elviracaneda.bsky.social;29957A1FB57407A8;"Prachtig concert van een prachtige artist! #Rosalía 🌹 #Amsterdam #GlobalLib 🌎
www.volkskrant.nl/cultuur-medi...";0;0;0;;Desconocido;SI;208;
POST;at://did:plc:eyc66y5qx6izymsqzxdxv2lb/app.bsky.feed.post/3mk5g4j3ig22n;at://did:plc:eyc66y5qx6izymsqzxdxv2lb/app.bsky.feed.post/3mk5g4j3ig22n;2026-04-23T06:47:17.486Z;sunriseforever.bsky.social;F41FC9D0905BC53C;"Leed, no seáis tan analfabetos como el susodicho y toda su panda de serviles analfabetos.

El analfabetismo conduce a la estupidez y esta a la incongruente, la cual te acaba situando en el lado de lo banal!

Abajo un banalista!

www.eldiario.es/rastreador/f...";3;1;1;;Desconocido;SI;356;
COMENTARIO;at://did:plc:3h4rdvjkdpqazd4wqsaf66kq/app.bsky.feed.post/3mk6bj2nnas2r;at://did:plc:eyc66y5qx6izymsqzxdxv2lb/app.bsky.feed.post/3mk5g4j3ig22n;2026-04-23T14:57:29.592Z;kalima-monzonica.bsky.social;8E2BC7548771D69C;Es imposible ser más analfabeto que Fakejoo, y encima habla como sentando cátedra, a mí se me sale el pis del descojone.;2;0;1;;Desconocido;SI;;
POST;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk5f6pqg4k25;at://did:plc:ass4aukj7qniiiswynzx24xa/app.bsky.feed.post/3mk5f6pqg4k25;2026-04-23T06:30:37.682Z;volkskrant.nl;D402538121720B29;Minimaal decor geeft meesterlijke Rosalía de ruimte – Ziggo Dome blijft verpletterd achter;5;1;0;;Desconocido;SI;31877;
POST;at://did:plc:eieeh72wpkh2dbdifkissxrx/app.bsky.feed.post/3mk5do322bs2p;at://did:plc:eieeh72wpkh2dbdifkissxrx/app.bsky.feed.post/3mk5do322bs2p;2026-04-23T06:03:25.516Z;vdflier.bsky.social;79FC0CAD2EA0DCB8;Gisteren Rosalía. Waanzinnig goed!;0;0;0;;Desconocido;SI;61;
POST;at://did:plc:wekbqjnmwhs5rtpdheudp56p/app.bsky.feed.post/3mk5dewzvmt2w;at://did:plc:wekbqjnmwhs5rtpdheudp56p/app.bsky.feed.post/3mk5dewzvmt2w;2026-04-23T05:58:19.287920+00:00;rafaeldeleonbot.bsky.social;E961437538086467;Que tengo en la calabaza / visitar una joyería / pa comprarle un siete plazas / a mi novia Rosalía.;0;0;0;;Desconocido;SI;8;
POST;at://did:plc:s52rcs4sir6g2oq5nd4hf2b5/app.bsky.feed.post/3mk5azdy4ck2r;at://did:plc:s52rcs4sir6g2oq5nd4hf2b5/app.bsky.feed.post/3mk5azdy4ck2r;2026-04-23T05:16:02.762Z;johnbosma.bsky.social;3647FAAE2DA1B1FB;youtube.com/watch?v=htQB...;0;0;0;;Desconocido;SI;487;
POST;at://did:plc:alqz74jxktlvenr62qos47as/app.bsky.feed.post/3mk57padb6s2t;at://did:plc:alqz74jxktlvenr62qos47as/app.bsky.feed.post/3mk57padb6s2t;2026-04-23T04:52:29.647Z;dvschend.bsky.social;3C21AC7394BD955E;"""Rosalía mikt op de heiligverklaring in Ziggo Dome"".

Mijn review + foto's en video's van Rosalía gisteravond in Ziggo Dome staan nu online:

reviewnl.wordpress.com/2026/04/23/r...

#rosalia #luxtour #ziggodome";1;0;1;;Desconocido;SI;77;
COMENTARIO;at://did:plc:alqz74jxktlvenr62qos47as/app.bsky.feed.post/3mk57t6idpk2t;at://did:plc:alqz74jxktlvenr62qos47as/app.bsky.feed.post/3mk57padb6s2t;2026-04-23T04:54:41.935Z;dvschend.bsky.social;3C21AC7394BD955E;"Plus de video van het prachtige ""La perla""

www.youtube.com/watch?v=YTwT...

#rosalia #luxtour #ziggodome";0;0;0;;Desconocido;SI;;
POST;at://did:plc:7fq77ywjddp4kaju2gklzi77/app.bsky.feed.post/3mk57mxrkax27;at://did:plc:7fq77ywjddp4kaju2gklzi77/app.bsky.feed.post/3mk57mxrkax27;2026-04-23T04:51:13Z;ad.nl;C13D7FB4FEEE2E75;Rosalía zingt met veel smartelijke uithalen, maar net zo makkelijk en overtuigend ook fluisterzacht;0;0;0;;Desconocido;SI;7320;
POST;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk5ab2m2mn2q;at://did:plc:toz4no26o2x4vsbum7cp4bxp/app.bsky.feed.post/3mk5ab2m2mn2q;2026-04-23T04:49:00.000000Z;news-flows-nl.bsky.social;3B79BE16037D399A;"Minimaal decor geeft meesterlijke Rosalía de ruimte - Ziggo Dome blijft verpletterd achter


";0;0;0;;Desconocido;SI;583;
POST;at://did:plc:5fxxxsoo5yem5ibihse4el2u/app.bsky.feed.post/3mk57cbgdzw2s;at://did:plc:5fxxxsoo5yem5ibihse4el2u/app.bsky.feed.post/3mk57cbgdzw2s;2026-04-23T04:45:14.508Z;terencepoubelle.bsky.social;AE56C255F3D6E4E2;♪ #nowplaying Mundo nuevo - Rosalia (Lux - 2025) https://www.radiofrance.fr/fip;0;0;0;;Desconocido;SI;133;
POST;at://did:plc:3judfjtr342mlrhlkc57dehk/app.bsky.feed.post/3mk57cbu2i32x;at://did:plc:3judfjtr342mlrhlkc57dehk/app.bsky.feed.post/3mk57cbu2i32x;2026-04-23T04:45:14.800Z;fipnowplays.bsky.social;8C772ABBE22E30CA;♪ #nowplaying Mundo nuevo - Rosalia (Lux - 2025) https://www.radiofrance.fr/fip;1;1;0;;Desconocido;SI;892;
